id,count-2033-1,count-2033-2,count-2033-3,count-2033-4,count-2033-5,count-2033-6,count-2033-7,count-2033-8,count-2033-9,count-2033-10,count-2033-11,count-2033-12,count-2034-1,count-2034-2,count-2034-3,count-2034-4,count-2034-5,count-2034-6,count-2034-7,count-2034-8,count-2034-9,count-2034-10,count-2034-11,count-2034-12,volume-2033-1,volume-2033-2,volume-2033-3,volume-2033-4,volume-2033-5,volume-2033-6,volume-2033-7,volume-2033-8,volume-2033-9,volume-2033-10,volume-2033-11,volume-2033-12,volume-2034-1,volume-2034-2,volume-2034-3,volume-2034-4,volume-2034-5,volume-2034-6,volume-2034-7,volume-2034-8,volume-2034-9,volume-2034-10,volume-2034-11,volume-2034-12
b49ea1560a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4830,17080,83100,10128,25043,3881,8344,351357,37005,54880,48974,155293,962,4003,67720,2581,748,1894,14808,42134,18208,1879,62736,81444
e0349a4277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4830,17080,83100,10128,25043,3881,8344,351357,37005,54880,48974,155293,962,4003,67720,2581,748,1894,14808,42134,18208,1879,8342,81444
c2881c8a6e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4830,26730,83100,10128,25043,3881,8344,351357,8607,54880,48974,155293,962,4003,67720,2581,748,1894,14808,42134,18208,1879,8342,81444
9c64d7ece6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4830,26730,83100,10128,25043,3881,8344,351357,8607,54880,48974,155293,962,4003,67720,2581,748,1894,14808,85557,18208,1879,8342,81444
963676734f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4830,26730,83100,10128,25043,3881,8344,351357,8607,54880,48974,155293,962,4003,67720,2581,748,1894,14808,85557,18208,1879,8342,10141
fba9f046c4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4830,26730,83100,19430,7350,261,8344,351357,8607,54880,48974,155293,962,4003,67720,2581,748,1894,14808,85557,18208,1879,8342,10141
80dc10b155,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4830,26730,83100,19430,7350,261,8344,351357,8607,54880,48974,155293,962,4003,67720,2581,748,1894,14808,85557,18208,1879,8342,27332
20d4589c04,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,4830,26730,83100,19430,7350,261,8344,351357,8607,54880,69698,9252,962,4003,67720,2581,748,1894,14808,85557,18208,1879,8342,27332
039c0136d4,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,4830,26730,83100,19430,7350,261,8344,351357,8607,54880,69698,9252,962,4003,67720,2581,748,1894,14808,85557,18208,80817,8342,27332
7cda4d9035,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,4830,26730,83100,19430,7350,261,8344,351357,8607,54880,69698,9252,962,4003,67720,7229,748,1894,14808,85557,18208,80817,8342,27332
c5d47cc775,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,4830,26730,83100,19430,7350,261,8344,351357,8607,54880,69698,9252,962,4003,67720,7229,748,1894,14808,85557,18208,80817,8342,11678
d7fa1c2f3d,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,4830,26730,83100,19430,7350,261,8344,351357,8607,54880,69698,9252,962,4003,67720,7229,748,4698,14808,85557,18208,80817,8342,11678
2ec2f5aae9,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,4830,11909,83100,19430,7350,261,8344,351357,8607,54880,69698,9252,13495,4003,67720,7229,748,4698,14808,85557,18208,80817,8342,11678
730e153320,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,3,1,1,1,2,1,4830,11909,83100,19430,7350,261,8344,351357,8607,54880,69698,9252,13495,4003,67720,7229,731,4698,14813,85557,956,80817,27069,11678
249e7f3191,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,3,1,1,1,2,1,4830,11909,83100,19430,7350,261,8344,351357,8607,54880,69698,9252,13495,4003,67720,7229,731,4698,14813,85557,956,80817,27069,2104
2b66f8eeca,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,4830,11909,83100,19430,7350,261,8344,351357,8607,54880,69698,9252,13495,4003,67720,7229,731,4698,3536,85557,956,80817,27069,2104
2b6156f7d9,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,4830,11909,83100,19430,7350,261,8344,351357,8607,54880,69698,9252,13495,4003,6164,8810,731,4698,3536,85557,956,80817,27069,2104
930177f501,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,4830,11909,83100,19430,7350,261,8344,351357,8607,54880,69698,9252,13495,4003,6164,8810,731,4698,3536,839,956,80817,27069,2104
ae1cefab52,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,4830,11909,83100,19430,7350,261,8344,351357,8607,54880,69698,9252,13495,4003,11626,8810,731,4698,3536,839,5590,80817,27069,2104
83cf4e1738,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,4830,11909,83100,19430,7350,261,8344,351357,8607,54880,69698,9252,13495,4003,11626,8810,731,40069,3536,839,5590,80817,27069,2104
856c80a79c,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,4830,11909,83100,19430,7350,261,8344,351357,26747,54880,69698,9252,13495,4003,11626,8810,731,40069,3536,839,5590,80817,27069,2104
caa8fe7b14,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,4830,11909,83100,19430,7350,261,8344,351357,26747,54880,69698,9252,13495,4003,11626,8810,731,40069,3536,839,5590,80817,27069,3819
29328253ff,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,4830,11909,83100,19430,7350,261,8344,351357,26747,54880,69698,9252,13495,4121,4111,8810,731,40069,3536,839,5590,80817,27069,3819
461136e026,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,4830,11909,83100,19430,7350,261,8344,351357,26747,54880,69698,9252,13495,4121,438695,8810,438695,438695,3536,579971,472413,80817,27069,3819
c0525b14d7,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,4830,11909,83100,19430,7350,261,8344,351357,26747,54880,69698,9252,13495,4121,438695,8810,438695,438695,3536,6781,472413,80817,27069,3819
302f912cbd,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,4830,11909,83100,19430,7350,261,8344,351357,26747,54880,69698,9252,13495,4121,438695,8810,438695,438695,1279,6781,472413,80817,27069,3819
2c27b31d03,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,2,4830,11909,83100,19430,7350,261,8344,351357,26747,54880,69698,9252,13495,4121,438695,8810,438695,438695,1279,6781,472413,80817,27069,15167
ee636d5aa4,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,2,4830,11909,83100,19430,7350,261,8344,351357,26747,54880,69698,9252,28386,4121,438695,8810,438695,438695,1279,6781,472413,80817,27069,15167
99dbb0317f,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,2,4830,11909,83100,19430,7350,261,8344,351357,26747,54880,69698,9252,13350,4121,40322,8810,438695,438695,1279,6781,472413,80817,27069,15167
6de638a30a,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,2,4830,11909,83100,19430,7350,261,8344,351357,26747,54880,69698,9252,13350,4121,40322,8810,438695,438695,1279,6781,472413,233,27069,15167
1f6f538f9b,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,2,4830,11909,83100,19430,7350,261,8344,351357,26747,54880,69698,9252,13350,4121,40322,8810,438695,182331,1279,6781,62539,63451,27069,15167
8127b987b1,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,2,4830,11909,83100,19430,7350,261,8344,351357,26747,54880,69698,9252,13350,4121,40322,8810,43085,182331,1279,6781,62539,63451,27069,15167
0812c61fff,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,2,2,4830,11909,83100,19430,7350,261,8344,351357,26747,54880,69698,9252,13350,4121,40322,8810,43085,182331,1279,17964,7526,63451,27069,15167
588f44c3be,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,2,2,4830,11909,83100,19430,7350,73136,8344,351357,26747,54880,69698,9252,13350,4121,40322,8810,43085,182331,1279,17964,7526,63451,27069,15167
220423ef82,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,4830,11909,83100,19430,7350,73136,8344,351357,26747,54880,69698,9252,13350,4121,40322,8810,43085,182331,1279,17964,7526,63451,3433,12414
dd30871014,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,2,1,1,1,1,4830,11909,83100,19430,7350,73136,8344,351357,26747,54880,69698,9252,13350,4121,40322,9407,43085,182331,1279,17964,7526,63451,3433,12414
d04de07ad4,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,2,1,1,1,2,4830,11909,83100,19430,7350,73136,8344,351357,26747,54880,69698,9252,13350,4121,40322,9407,43085,182331,1279,17964,7526,63451,3433,37174
d180298bd9,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,2,4830,11909,83100,19430,7350,73136,8344,351357,26747,54880,69698,9252,13350,4121,40322,9407,15603,182331,1279,14314,7526,63451,3433,37174
43adf4e2b0,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,1,2,4830,11909,83100,19430,7350,73136,8344,351357,26747,54880,69698,9252,13350,4121,40322,9407,15603,182331,1279,14314,7526,5802,4281,37174
a11eb6eb48,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,2,2,4830,11909,83100,19430,7350,73136,8344,351357,26747,54880,69698,9252,13350,4121,40322,9407,15603,182331,1279,14314,7526,5802,10150,37174
a03f66c826,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,2,2,4830,11909,83100,19430,7350,15325,8344,351357,26747,10440,69698,9252,13350,4121,40322,9407,15603,182331,1279,14314,7526,5802,10150,37174
a4e328e804,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,2,2,4830,11909,83100,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,15603,182331,1279,14314,7526,5802,10150,37174
8062e5aa6a,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,2,2,4830,11909,83100,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,27468,10153,1279,14314,7526,5802,10150,37174
640c8eb2dc,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,2,2,4830,11909,6499,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,27468,10153,1279,14314,7526,5802,10150,37174
68a8e9f36c,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,2,2,4830,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,27468,10153,1279,14314,7526,5802,10150,37174
8a8abaaa88,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,2,2,4830,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,27468,10153,1279,14314,26516,5802,10150,37174
85bbaa2cc5,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,2,1,4830,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,27468,10153,1279,14314,26516,5802,10150,41357
f474bf543c,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,2,1,4830,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,26068,10153,1279,14314,26516,5802,10150,41357
8fe58855ac,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,1,1,4830,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,2135,10153,1279,14314,26516,5802,8866,41357
d25943c4a6,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,4830,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,2135,10153,1279,14314,26516,36764,8866,128265
f650ec7973,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,1,1,1,4830,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,2135,12795,7238,14314,26516,36764,8866,128265
9b60c4f7af,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,4830,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,2135,14648,14648,14314,26516,36764,8866,128265
0805e44349,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,1,1,4830,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,2135,14648,14648,14314,26516,58213,8866,128265
e80ab64f79,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,2,1,1,4830,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,2135,5254,14648,14314,26516,58213,8866,128265
8618783a8c,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,2,1,1,4830,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,2135,5254,14648,86937,26516,58213,8866,128265
3642e57510,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,2,1,2,4830,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,2135,5254,14648,86937,26516,58213,8866,10986
79a7e77b26,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,2,1,2,10418,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,2135,5254,14648,86937,26516,58213,8866,10986
0b2abcaf8a,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,2,2,2,10418,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,2135,5254,14648,86937,26516,58213,6659,10986
57fae45053,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,2,2,2,18628,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,2135,5254,14648,86937,26516,58213,6659,10986
988409488a,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,2,2,2,18628,11909,3577,19430,7350,15325,8344,351357,26747,10440,69698,9252,3396,12048,40322,9407,3267,5254,14648,86937,26516,58213,6659,10986
b40ff8e009,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,2,2,2,18628,11909,3577,19430,7350,15325,8344,351357,26747,29475,69698,9252,3396,12048,40322,9407,3267,5254,14648,86937,26516,58213,6659,10986
178e543a62,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,2,2,2,2,18628,11909,3577,19430,7350,15325,8344,351357,26747,29475,69698,9252,3396,12048,40322,9407,3267,5254,14648,86937,258155,58213,6659,10986
27954c8cdd,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,2,1,2,2,2,2,18628,11909,3577,19430,7350,15325,8344,351357,26747,29475,69698,9252,3396,12048,40322,9407,3267,5254,17902,86937,258155,58213,6659,10986
11181f6d9d,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,2,1,2,2,2,2,18628,11909,3577,19430,7350,15325,8344,351357,26747,8299,69698,9252,3396,12048,40322,9407,3267,16772,17902,86937,258155,58213,6659,10986
35127cf7a0,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,2,1,2,2,1,2,18628,11909,3577,19430,7350,15325,8344,351357,26747,8299,69698,9252,3396,12048,40322,9407,3267,16772,17902,86937,258155,58213,15082,10986
a5a8534865,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,1,2,18628,11909,3577,19430,7350,15325,8344,351357,26747,8299,28439,9252,3396,12048,40322,9407,3267,16772,17902,86937,258155,58213,15082,10986
57c9588871,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,1,2,18628,11909,37308,58465,7350,15325,8344,351357,26747,8299,28439,9252,3396,12048,40322,9407,3267,16772,17902,86937,258155,58213,15082,10986
e4694ded23,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,1,2,18628,11909,37308,58465,7350,15325,8344,351357,26747,8299,28439,9252,3396,12048,40322,9407,3267,16772,17902,86937,258155,58213,5218,10986
06f1f36773,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,1,2,18628,11909,37308,58465,7350,15325,8344,351357,2939,8299,28439,9252,3396,12048,40322,9407,3267,2307,17902,86937,258155,58213,5218,10986
3169e6408e,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,2,18628,11909,37308,58465,7350,15325,8344,351357,2939,8299,28439,9252,3396,12048,40322,9407,3267,2307,17902,86937,258155,52736,5218,10986
d6aeded29f,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,2,18628,11909,37308,58465,7350,46341,8344,351357,2939,8299,28439,9252,3396,12048,40322,9407,3267,2307,17902,86937,258155,52736,5218,10986
d4a31c68e6,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,2,18628,11909,37308,58465,7350,46341,8344,351357,2939,548,28439,9252,3396,12048,40322,9407,3267,2307,17902,86937,258155,52736,5218,10986
7f7b457e3f,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,2,18628,11909,37308,58465,6033,46341,8344,351357,2939,548,28439,9252,3396,12048,40322,9407,3267,2307,17902,86937,258155,52736,5218,10986
7a1e45fb03,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,18628,11909,37308,58465,6033,46341,8344,351357,2939,548,28439,9252,3396,12048,40322,9407,3267,2307,17902,86937,258155,52736,5218,3745
913ee96e6a,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,18628,11909,37308,58465,6033,46341,8344,12052,2939,548,28439,9252,3396,12048,40322,9407,3267,2307,17902,86937,258155,52736,5218,3745
0320bfd688,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,18628,11909,37308,58465,6033,46341,8344,12052,2939,548,28439,9252,4681,12048,40322,9407,3267,2307,17902,86937,258155,52736,5218,3745
a994bc684a,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,1,1,18628,11909,37308,58465,6033,46341,8344,12052,2939,548,28439,9252,4681,12048,40322,9407,3267,2307,17902,86937,258155,9320,5218,3745
1de5b6da60,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,1,1,18628,11909,37308,58465,6033,46341,12834,2189,2939,548,28439,9252,4681,12048,40322,9407,3267,2307,17902,86937,258155,9320,5218,3745
2c1e73c57c,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,1,1,18628,11909,37308,58465,6033,46341,12834,2189,2939,548,28439,11305,4681,12048,40322,9407,3267,2307,17902,86937,258155,9320,5218,3745
0e1b2fa703,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,18628,11909,37308,58465,6033,46341,12834,2189,2939,548,28439,11305,4681,12048,40322,9407,3267,2307,17902,86937,11121,9320,6825,3018
6698410568,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,18628,11909,37308,58465,6033,46341,12834,368014,2939,548,28439,11305,4681,12048,40322,9407,3267,2307,17902,86937,11121,9320,6825,3018
9f27814f6a,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,18628,11909,37308,58465,6033,46341,12834,368014,2939,548,28439,11305,4681,12048,146687,9407,3267,2307,17902,86937,11121,9320,6825,3018
bdf4f45ff3,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,18628,11909,37308,58465,6033,46341,12834,368014,2939,548,14363,11305,4681,12048,146687,9407,3267,2307,17902,86937,11121,9320,6825,3018
a7b60fd3c4,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,18628,11909,37308,58465,6033,46341,12834,368014,2939,548,14363,11305,4681,12048,146687,9407,3267,2307,17902,86937,11121,9320,6825,669868
1716b8a43a,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,18628,11909,37308,58465,6033,46341,12834,368014,2939,548,14363,11305,4681,106901,146687,9407,3267,2307,17902,86937,11121,9320,6825,669868
e81415fd41,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,18628,11909,37308,58465,6033,46341,12834,368014,2939,548,14363,11305,4681,106901,146687,9407,126919,2307,17902,86937,11121,9320,6825,669868
7b4c92cf55,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,18628,11909,37308,58465,6033,46341,12834,368014,2939,548,14363,11305,4681,106901,146687,9407,126919,2307,17902,86937,11121,9320,101450,669868
4bbbc26e8c,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,2,18628,11909,37308,58465,6033,46341,12834,368014,2939,548,14363,11305,4681,106901,146687,9407,126919,2307,17902,86937,11121,9320,101450,10928
39f39ea58f,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,18628,11909,37308,58465,6033,46341,12834,368014,2939,548,14363,11305,4681,106901,146687,9407,126919,2307,17902,86937,11121,9320,101450,141988
987aee6f06,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,368014,2939,548,14363,11305,4681,106901,146687,9407,126919,2307,17902,86937,11121,344206,101777,141988
5c074a0052,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,368014,2939,548,14363,24421,4681,106901,146687,9407,126919,2307,17902,86937,11121,344206,101777,141988
7bfd3f3919,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,368014,2939,548,14363,24421,4681,106901,146687,9407,126919,2307,17902,86937,11121,344206,101777,180833
dd5da1508b,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,200066,2939,548,14363,24421,4681,106901,146687,9407,126919,2307,125989,86937,11121,344206,101777,180833
78a5410b6e,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,200066,2939,548,14363,24421,4681,106901,146687,9407,126919,2307,125989,86937,11121,344206,101777,30043
edf6588814,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,200066,2939,548,14363,24421,4681,106901,146687,9407,126919,2307,125989,86937,11121,344206,648307,30043
6670c09703,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,200066,2939,548,14363,24421,4681,106901,146687,9407,14607,2307,125989,86937,11121,344206,648307,30043
0ebec4b604,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,200066,2939,548,173339,24421,4681,106901,146687,9407,14607,2307,125989,86937,11121,344206,648307,30043
9d156d4145,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,200066,2939,548,173339,24421,4681,106901,146687,9407,18320,7984,125989,86937,11121,344206,648307,30043
cc3c24f35f,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,200066,2939,548,173339,24421,4681,106901,146687,9407,18320,7984,125989,54394,11121,344206,648307,30043
3d03f0b770,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,200066,2939,548,173339,24421,4681,106901,146687,9407,18320,7984,125989,54394,11121,344206,648307,95882
60096aa78e,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,200066,2939,548,173339,24421,4681,106901,146687,9407,18320,7984,125989,54394,11121,344206,3600,95882
5c495b0338,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,200066,2939,548,173339,24421,4681,106901,146687,9407,18320,7984,60706,54394,11121,344206,3600,95882
17986674f8,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,18628,11909,37308,58465,6033,46341,12834,200066,2939,548,173339,24421,4681,106901,146687,3985,18320,7984,60706,54394,11121,344206,3600,95882
02da898d61,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,27191,11909,37308,58465,6033,46341,12834,200066,2939,548,173339,24421,4681,106901,146687,3985,18320,7984,60706,54394,11121,344206,3600,95882
62d91b9db1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,27191,11909,37308,58465,6033,46341,12834,200066,2939,548,173339,24421,4681,106901,146687,3985,18320,7984,60706,54394,11121,344206,201492,45197
40d31d096d,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,4,1,2,2,27191,11909,37308,58465,6033,46341,12834,200066,2939,548,173339,24421,4681,106901,146687,3985,18320,7984,60706,54394,17452,344206,201492,45197
747c7c492f,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,4,1,2,1,27191,11909,37308,58465,6033,46341,12834,200066,2939,548,173339,24421,4681,106901,146687,3985,18320,7984,60706,54394,17452,344206,201492,17421
